Cohort ID	Likelihood Weights	Mortality Prob
629	5.876489075073686e-89	0.16942546058932983
630	5.0082650716900924e-15	0.10909645713109942
631	1.2991628373554115e-131	0.19632129424830175
632	8.86633326695482e-257	0.23906168799998995
633	1.1112580597934684e-43	0.1351122780523094
634	7.893296154494967e-155	0.20643636336628107
635	0.002686410670188557	0.061228207932383066
636	2.085003212762542e-169	0.21705432049799317
637	4.393651037545059e-06	0.08845000336442954
638	1.5643216666518351e-46	0.12901937377799466
639	1.3286675114280024e-18	0.1100162091850713
640	0.02426171347734002	0.06602072876120986
641	8.618219224667812e-201	0.2309262005872486
642	1.4744429497575867e-32	0.12403083551074766
643	5.948389669365432e-78	0.1561394876952279
644	7.137835939514054e-54	0.14882325317926504
645	0.0008123645355816833	0.07643222838858764
646	0.00015874861667337448	0.09129081177788662
647	0.012005990391114614	0.06523776180646423
648	2.4653705366181042e-61	0.15158433998905751
649	4.025598298550124e-17	0.10230991036659742
650	3.699294504188804e-40	0.12141232177655839
651	0.02319375334669874	0.07161306573944737
652	4.6985957747973276e-179	0.20751036793050143
653	0.018468057865204692	0.07131677535776022
654	2.0926368233714065e-228	0.24714176474263755
655	2.708888903529832e-07	0.08543223288768348
656	1.1958402103981676e-97	0.16448102248692986
657	0.004234664808269821	0.05896906691781763
658	8.048205750517845e-164	0.20742325793116684
659	6.973801445835535e-08	0.08792118956365931
660	5.622668781247585e-72	0.15558079568162533
661	3.679447689538913e-137	0.19801550863181433
662	0.0006736654502844732	0.0799862969834512
663	3.069481146587121e-93	0.16021743483739437
664	7.083800716285735e-12	0.09332344166575589
665	1.538241605791593e-144	0.20183920986342896
666	1.626463750075278e-128	0.19458303871124277
667	4.3786745383681716e-13	0.08530980685541661
668	4.928058150244314e-182	0.22239331153341468
669	5.340200246122171e-05	0.053955019903268855
670	4.7071589533578446e-185	0.22204739948462304
671	1.2450132421834246e-79	0.16178076223218768
672	4.4105008504649863e-44	0.13064409442116987
673	1.538241605791593e-144	0.2017493862044673
674	1.538241605791593e-144	0.193385800338494
675	8.933764735042946e-211	0.24746523496168532
676	1.3286675114280024e-18	0.10561700972259656
677	5.400943065619592e-10	0.05075873448186852
678	7.028301394806867e-202	0.23678052166297758
679	8.618219224667812e-201	0.22157942090757876
680	4.45934144134859e-153	0.19577017550385117
681	1.6532922010425546e-72	0.1533377565843077
682	1.789326494824811e-122	0.1913912490497522
683	3.509337548422878e-133	0.20610591137534856
684	6.917169609713562e-30	0.12497518870737188
685	3.5418353598877334e-174	0.20406450506599155
686	3.171787532055644e-141	0.20012486383503508
687	1.5280072559643174e-107	0.17264224230885195
688	4.2771116508009305e-42	0.13037318479356746
689	2.1433594483591967e-132	0.1894616038528682
690	3.4419897822355744e-08	0.050622571565038424
691	4.764451123799516e-142	0.20497932934491958
692	1.206598172164099e-209	0.2292833204913694
693	4.3786745383681716e-13	0.09786314148750093
694	0.023979091502335705	0.07415343686184594
695	4.149767022618178e-11	0.09405679755874552
696	6.458403627091974e-29	0.11041934625801966
697	4.904433899736994e-183	0.22660570171276684
698	7.620444923551192e-77	0.1586332860476189
699	3.751682475262719e-20	0.10734232992128612
700	1.75777374412054e-05	0.07767093795858931
701	2.539154664004905e-24	0.10802889262090834
702	7.05143174303375e-101	0.17277421794825054
703	9.663432232536868e-24	0.11482770597948933
704	8.325974701271696e-68	0.1414720363381997
705	4.691018939755593e-49	0.13882342140332288
706	2.3635564751469013e-170	0.21562707214630245
707	2.682072164859478e-45	0.13526963084724614
708	1.2146394682871163e-34	0.11913976423510048
709	1.808272682909086e-125	0.18499432096182106
710	3.4241644898466154e-10	0.09429641114670576
711	7.137835939514054e-54	0.14344916478531078
712	2.530630727441789e-22	0.11295313746480329
713	1.5641603044859525e-101	0.17537112043256692
714	3.5248879789005157e-190	0.22547209493896253
715	6.059390383189619e-59	0.1395378000291257
716	9.655949226375958e-165	0.20689148375838462
717	1.0531916778566989e-41	0.14139314011231008
718	7.640577923664838e-105	0.18124586634342627
719	0.003515425783866175	0.07636819500550043
720	1.7950509265583413e-58	0.13659630139352963
721	3.816365374128856e-189	0.23186239773098732
722	1.4456478405585903e-86	0.17109580020618692
723	1.147743653794758e-165	0.20335491744742046
724	2.1348883127400877e-77	0.15094012161917886
725	8.325974701271696e-68	0.1496111249656015
726	4.324833847007398e-177	0.21857996803857
727	0.013090048609758766	0.06356138686819075
728	5.28883174234255e-92	0.16465445430993692
729	1.481704423793837e-197	0.23855251508658987
730	1.2779292273926513e-92	0.15357200963446438
731	7.721223754516608e-10	0.0888931619055769
732	2.2976636079100913e-194	0.21958787848869527
733	8.375386287461886e-15	0.10032782847117057
734	7.815323574284888e-131	0.19014520729650758
735	1.2450132421834246e-79	0.15805218807937998
736	4.511564219335668e-204	0.23976725765604395
737	1.4064390376507883e-99	0.1748673404805352
738	4.086905208890194e-176	0.2175955924095459
739	7.754081170257632e-12	0.05158657523890462
740	1.129246386017625e-217	0.24786801123332763
741	0.01746398876966169	0.0655429140664773
742	3.256221244514372e-30	0.11442590272295393
743	2.1947506130480617e-222	0.2392304790913531
744	3.3883081500545084e-14	0.05178782047424901
745	1.351528261625774e-166	0.2145460010843871
746	3.5248879789005157e-190	0.22224232767335889
747	1.557286721828849e-52	0.1379661628417145
748	7.083800716285735e-12	0.10114903876118625
749	5.438297855947835e-162	0.21053790392665972
750	4.691018939755593e-49	0.14557240088644424
751	0.003515425783866175	0.07686772173113923
752	8.618219224667812e-201	0.23556979856500215
753	3.4199623804146352e-242	0.22919399340132968
754	2.262472267666673e-60	0.14830903000338708
755	5.438297855947835e-162	0.22134049930355842
756	2.2985037024585637e-47	0.13371560515281972
757	1.2991628373554115e-131	0.18669298003326024
758	4.532343562749326e-36	0.12959812788158448
759	4.83559487917559e-73	0.15114840349016206
760	3.28366991465443e-06	0.08791034056678547
761	1.4082423681333059e-234	0.24299778482218276
762	3.1899919084529323e-21	0.10884313764885095
763	0.005927100229143054	0.07069191122328028
764	0.0009748763463922187	0.07886308004580962
765	3.4419897822355744e-08	0.0528184588384886
766	5.39165549524177e-121	0.19318913989247893
767	8.452894812072715e-85	0.16289966404817482
768	2.2256452993559713e-158	0.20891567023695046
769	2.7012330394207438e-67	0.1514159846568273
770	3.3084781851539248e-152	0.20836420790083077
771	1.0252423312520907e-124	0.1891528428543679
772	4.086905208890194e-176	0.20556969537183506
773	4.2771116508009305e-42	0.13129657379541726
774	1.4064390376507883e-99	0.17955412663749626
775	0.0019255421700907762	0.08595885953859489
776	8.327724323340403e-26	0.1143639926775808
777	4.911589220648346e-08	0.0845209240239585
778	1.574322772576994e-37	0.1317274450026525
779	1.1093687208272549e-11	0.09828374959311977
780	2.2985037024585637e-47	0.1313843988258716
781	4.325327942646687e-232	0.24504446848746242
782	1.872932100461546e-23	0.11406386516440625
783	2.0926368233714065e-228	0.24649818899497905
784	7.552435253131325e-103	0.17726122517119675
785	4.052541722186434e-46	0.1250182036787822
786	2.2366367556331222e-145	0.22149689981671933
787	5.39165549524177e-121	0.17391734787371477
788	1.212166624055118e-16	0.10040661602616788
789	3.3084781851539248e-152	0.20857113559537754
790	4.052541722186434e-46	0.1365877017468326
791	6.700121065011555e-33	0.1215022334660883
792	1.4744429497575867e-32	0.11605538730501619
793	4.666175427014675e-130	0.18947377512262792
794	2.0391086194485226e-20	0.10373002478124532
795	3.3084781851539248e-152	0.21165560274107603
796	1.1035003361516969e-20	0.10905775887996956
797	4.83559487917559e-73	0.15882427671707144
798	6.400806494050031e-71	0.14758429836104048
799	4.7071589533578446e-185	0.22107128251907399
800	4.7071589533578446e-185	0.22767728687907718
801	2.708888903529832e-07	0.08687688847355335
802	6.222854444817857e-99	0.16706969178765022
803	4.3303746444245257e-187	0.22964100920342745
804	2.2985037024585637e-47	0.13922344380688595
805	2.007715289833416e-195	0.2343736610967631
806	3.815938714842307e-14	0.10579817809139419
807	5.876489075073686e-89	0.17176623483875914
808	7.640577923664838e-105	0.18649074195336307
809	2.981801413095082e-15	0.09564114667009682
810	1.196149108930262e-07	0.052753502511543364
811	3.254198953907592e-51	0.13334479247413922
812	1.0171424631313309e-248	0.23769637837134683
813	5.79672087989447e-28	0.11860562196608132
814	1.7747980088106893e-150	0.20594885909652
815	0.0046105730511269245	0.08494726256548149
816	8.903948603378361e-40	0.11839056726049049
817	0.0008123645355816833	0.07891954416761936
818	3.224963589504661e-123	0.1933541628292752
819	5.751200138436197e-138	0.18986152473936285
820	4.666175427014675e-130	0.1876994635897838
821	8.375386287461886e-15	0.10067920689725994
822	8.801265706705812e-114	0.1884720243246818
823	2.2651443319598155e-10	0.09545950818318992
824	4.052541722186434e-46	0.13492982318626795
825	1.574322772576994e-37	0.12438442433353745
826	7.45759413772285e-18	0.12106158232402445
827	0.02127611011773688	0.06153096144825128
828	8.801265706705812e-114	0.17632932537318796
829	3.679447689538913e-137	0.1914633205363399
830	7.328662837618605e-94	0.17271773890056713
831	2.245900296014656e-112	0.17966255123262492
832	0.0008123645355816833	0.08398814284345155
833	3.8189798573434996e-05	0.07988935978777251
834	6.400806494050031e-71	0.15283500870517658
835	4.086905208890194e-176	0.2250665452709078
836	0.0004565915968755876	0.08679068830944442
837	4.071015123856365e-74	0.142567823741652
838	2.5815447295570094e-41	0.1357864668059806
839	8.988406251747606e-65	0.14945783718390326
840	0.0001266847694932813	0.08230215409720239
841	3.230358053576139e-32	0.11848812822696211
842	2.30482124754475e-17	0.10237608082070404
843	2.2976636079100913e-194	0.21890538864589582
844	4.45934144134859e-153	0.21006644915528033
845	1.7424369966650143e-44	0.13532783165362872
846	1.4064390376507883e-99	0.1714030921578078
847	0.0004565915968755876	0.079093122053244
848	8.851200783680165e-64	0.15192265884351175
849	1.3945380978276077e-14	0.10938941715738092
850	4.5307455223336087e-178	0.22193019071384024
851	3.224963589504661e-123	0.18431967618127798
852	7.296155488080787e-107	0.17669480252448422
853	0.00831893648078879	0.07495026001383585
854	6.802794499043087e-60	0.14411757589977714
855	4.717339196606147e-213	0.24731455591737633
856	4.325327942646687e-232	0.239659834814533
857	1.5280072559643174e-107	0.17901712805208875
858	0.00019798304370754888	0.08034497420639473
859	8.801265706705812e-114	0.177825369743981
860	9.19812270676004e-81	0.1631324225087855
861	2.4653705366181042e-61	0.1437331675322504
862	1.1871140260815284e-51	0.13560749389365404
863	5.948389669365432e-78	0.169853951131606
864	2.82061044205224e-159	0.21999397770319312
865	4.764451123799516e-142	0.2002242080743875
866	3.393445089182133e-80	0.16587210805944663
867	1.129246386017625e-217	0.23494083630720564
868	0.013090048609758766	0.06294799668830978
869	4.347890448453045e-246	0.2482693017463618
870	0.023704273065275075	0.06059890853359791
871	1.3869799750838783e-07	0.08989910922771227
872	6.010351251028319e-47	0.13455053232891218
873	0.012174870420883797	0.07150177523703355
874	1.789326494824811e-122	0.17473408219954037
875	4.037399609032555e-05	0.05959851280977346
876	6.872736596451831e-20	0.10692477620138843
877	0.0022802668371681837	0.06220733622393422
878	1.7247103736145862e-114	0.19070386622101626
879	4.666175427014675e-130	0.1836912335178964
880	7.121182362650617e-31	0.12571611865012045
881	1.0261048089042011e-13	0.08763885200596425
882	1.147743653794758e-165	0.19940096580598904
883	6.556833814230829e-25	0.11807585815309346
884	1.3722645681988502e-139	0.20906023348112857
885	2.4653705366181042e-61	0.14758018783592408
886	1.6483356305247807e-78	0.15513388887019589
887	3.4419897822355744e-08	0.05569816989831344
888	7.640577923664838e-105	0.17884640397580637
889	3.031187231207563e-33	0.12013130048643349
890	6.130775821639425e-16	0.09584100545841315
891	4.691018939755593e-49	0.1367766752423401
892	1.7290441264601495e-42	0.12649349145418354
893	7.487152055208722e-61	0.14395780801727204
894	1.129246386017625e-217	0.24589667083596128
895	3.699294504188804e-40	0.1228756140736461
896	1.3722645681988502e-139	0.2048820266672079
897	2.3476448190073213e-88	0.16055351930997852
898	6.532694270108613e-212	0.2278262178214966
899	1.0381596248187476e-35	0.1209905702299144
900	6.130775821639425e-16	0.09910373603730149
901	1.129246386017625e-217	0.23220384793139365
902	0.00019559032248879537	0.058706852751553074
903	1.2713738863020769e-276	0.2401506856122005
904	5.6432670844771764e-86	0.16128138313418505
905	1.7290441264601495e-42	0.1252726433374175
906	2.485819712138742e-233	0.2490104644678222
907	0.006322037932115908	0.06167252922952633
908	4.530951273390368e-57	0.15334127195352243
909	7.016051834568984e-05	0.05621941509110957
910	3.3546377838306967e-75	0.1642351478372467
911	1.75777374412054e-05	0.08609370179902312
912	6.48905752332672e-116	0.1761918400679061
913	1.4082423681333059e-234	0.2461847351501163
914	3.550582272887172e-205	0.22498051024247617
915	1.0449795030348298e-45	0.14036724988417415
916	2.375334216500022e-117	0.19169217401034344
917	1.5765643475003266e-167	0.20549375000063785
918	2.7053426593638646e-76	0.14896861683651275
919	8.325974701271696e-68	0.155706698035513
920	0.0026276115881699127	0.08015687967443852
921	1.365263048888348e-33	0.12387998512238126
922	0.007467733011317942	0.07844425061455734
923	4.764451123799516e-142	0.19537875066891253
924	2.7012330394207438e-67	0.14540259888045265
925	6.514912253686649e-50	0.1397757673413531
926	3.5418353598877334e-174	0.2271995942330703
927	3.243613855001581e-84	0.15552375446231229
928	1.249894157243349e-48	0.131818166383372
929	4.3786745383681716e-13	0.10377840444252917
930	0.006322037932115908	0.064402407033954
931	8.92420083133307e-55	0.13362722674506317
932	8.21590431941439e-07	0.05515069648131668
933	1.2146394682871163e-34	0.10823078811048562
934	5.622668781247585e-72	0.1507019019696793
935	1.4082423681333059e-234	0.24318661300394445
936	0.014282132896593224	0.07187658283871692
937	2.0946257975473822e-140	0.1846082108433244
938	3.3546377838306967e-75	0.14998647421984002
939	4.4092938151712144e-161	0.2054196458551566
940	0.0016362209947156537	0.07872139957484187
941	0.00031394991697604577	0.06664052728717512
942	8.903948603378361e-40	0.12984372107049075
943	7.0992871809208515e-143	0.20939245039598003
944	1.942751253706883e-07	0.08833514778197803
945	2.4335908293338207e-151	0.20355543842945484
946	2.371519264854951e-18	0.10805959941237364
947	1.1270376236299054e-12	0.09337829752235907
948	2.3922406257950167e-06	0.05334311781540129
949	3.699294504188804e-40	0.12973181198447575
950	6.852027121925599e-45	0.12621629825869046
951	1.7247103736145862e-114	0.18186898723907297
952	0.0013437906136378474	0.06418368009407745
953	6.25762836667034e-05	0.08052079740845437
954	5.253164443686147e-08	0.053315176580186835
955	0.013220527394659847	0.07275927128948137
956	4.666175427014675e-130	0.18035785520201808
957	1.557286721828849e-52	0.13053137043498386
958	6.556833814230829e-25	0.11420526283346318
959	3.447900885369176e-102	0.1615823988487545
960	2.0926368233714065e-228	0.24869209261997
961	4.904433899736994e-183	0.21689730280360592
962	8.457452263645036e-119	0.1899246364799168
963	4.823221042570768e-180	0.2336517178264116
964	9.156375493742117e-05	0.057945741336616965
965	0.023264738860560248	0.06406668832310505
966	8.541177933489928e-63	0.14480125799761093
967	2.856054380859896e-38	0.11983348259141546
968	8.618219224667812e-201	0.23745041242568982
969	5.876489075073686e-89	0.1479129922290337
970	1.2450132421834246e-79	0.15792982201867012
971	1.251234196938339e-198	0.22905207314624415
972	1.3161333194396925e-56	0.1393270091647381
973	4.4092938151712144e-161	0.22540687785407038
974	4.2145792779275346e-18	0.10071634987432568
975	3.751682475262719e-20	0.10476194083162171
976	3.080580483592983e-29	0.11567227801751803
977	1.4068136304276528e-73	0.1595128540961907
978	1.670035128265755e-08	0.09402573480539625
979	1.5792566710440338e-119	0.18428583421625466
980	0.0006736654502844732	0.07855865656060008
981	0.014189816589739173	0.06882005489992789
982	2.9096933622405818e-192	0.22403834924107552
983	2.0897769563966213e-16	0.0973737407113997
984	4.4105008504649863e-44	0.12720080220451913
985	2.8425434588960484e-65	0.16430841854506645
986	2.553051740783865e-68	0.15516039399029402
987	0.0016127921643280863	0.06520477588842138
988	1.481704423793837e-197	0.2248251871196057
989	3.2202397118543586e-191	0.24022712368373844
990	2.950414396263604e-172	0.21250146083493437
991	1.2931119780007585e-24	0.10676036698937486
992	3.393445089182133e-80	0.15556935922359189
993	5.79672087989447e-28	0.1178833448035219
994	8.89890543030118e-91	0.16093346215753335
995	4.326800154659795e-237	0.24488069378260052
996	6.917169609713562e-30	0.11234058354379628
997	7.328662837618605e-94	0.18375932118457394
998	4.964254120884222e-24	0.11519344146179718
999	5.438297855947835e-162	0.20489545320301594
